Date,DeviceSerialNumber,SensorType,Value,Unit,Status
2021-11-29 15:55,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:00,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:05,FH21101008,Velocity,1,m/s,Good
2021-11-29 16:10,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:15,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:20,FH21101008,Velocity,1,m/s,Good
2021-11-29 16:25,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:30,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:35,FH21101008,Velocity,1,m/s,Good
2021-11-29 16:40,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:45,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:50,FH21101008,Velocity,0,m/s,Good
2021-11-29 16:55,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:00,FH21101008,Velocity,0,m/s,Good
2021-11-29 17:05,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:10,FH21101008,Velocity,0,m/s,Good
2021-11-29 17:15,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:20,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:25,FH21101008,Velocity,0,m/s,Good
2021-11-29 17:30,FH21101008,Velocity,0,m/s,Good
2021-11-29 17:35,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:40,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:45,FH21101008,Velocity,0,m/s,Good
2021-11-29 17:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 17:55,FH21101008,Velocity,1,m/s,Good
2021-11-29 18:00,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:05,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:10,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:15,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:20,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:25,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:30,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:35,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:40,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:45,FH21101008,Velocity,0,m/s,Good
2021-11-29 18:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 18:55,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:00,FH21101008,Velocity,0,m/s,Good
2021-11-29 19:05,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:10,FH21101008,Velocity,0,m/s,Good
2021-11-29 19:15,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:20,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:25,FH21101008,Velocity,0,m/s,Good
2021-11-29 19:30,FH21101008,Velocity,0,m/s,Good
2021-11-29 19:35,FH21101008,Velocity,0,m/s,Good
2021-11-29 19:40,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:45,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 19:55,FH21101008,Velocity,0,m/s,Good
2021-11-29 20:00,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:05,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:10,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:15,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:20,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:25,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:30,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:35,FH21101008,Velocity,0,m/s,Good
2021-11-29 20:40,FH21101008,Velocity,0,m/s,Good
2021-11-29 20:45,FH21101008,Velocity,1,m/s,Good
2021-11-29 20:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 21:30,FH21101008,Velocity,1,m/s,Good
2021-11-29 21:35,FH21101008,Velocity,0,m/s,Good
2021-11-29 21:40,FH21101008,Velocity,1,m/s,Good
2021-11-29 21:45,FH21101008,Velocity,1,m/s,Good
2021-11-29 21:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 21:55,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:00,FH21101008,Velocity,0,m/s,Good
2021-11-29 22:05,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:10,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:15,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:20,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:25,FH21101008,Velocity,0,m/s,Good
2021-11-29 22:30,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:35,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:40,FH21101008,Velocity,0,m/s,Good
2021-11-29 22:45,FH21101008,Velocity,0,m/s,Good
2021-11-29 22:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 22:55,FH21101008,Velocity,1,m/s,Good
2021-11-29 23:00,FH21101008,Velocity,0,m/s,Good
2021-11-29 23:05,FH21101008,Velocity,1,m/s,Good
2021-11-29 23:10,FH21101008,Velocity,1,m/s,Good
2021-11-29 23:15,FH21101008,Velocity,0,m/s,Good
2021-11-29 23:20,FH21101008,Velocity,0,m/s,Good
2021-11-29 23:25,FH21101008,Velocity,0,m/s,Good
2021-11-29 23:30,FH21101008,Velocity,1,m/s,Good
2021-11-29 23:35,FH21101008,Velocity,0,m/s,Good
2021-11-29 23:40,FH21101008,Velocity,1,m/s,Good
2021-11-29 23:45,FH21101008,Velocity,0,m/s,Good
2021-11-29 23:50,FH21101008,Velocity,1,m/s,Good
2021-11-29 23:55,FH21101008,Velocity,1,m/s,Good
